Date,Adjusted Close Price,Close Price,High Price,Low Price,Open Price,Volume,MA 7 Days,MA 30 Days,MA 90 Days,Daily Return,Volatility 7,Volatility 30,RSI,MACD,MACD Signal,BB Upper,BB Lower
2021-09-02,1808.699951171875,1808.699951171875,1813.9000244140625,1806.800048828125,1813.199951171875,26,1806.1142578125,1791.3266520182292,1816.496666124132,-0.0024267963561361,0.0072825476902125,0.0091531040407764,54.975073798934126,4.904284772316942,0.5418641780162674,1836.9780032616925,1728.331969882839
2021-09-03,1830.9000244140625,1830.9000244140625,1833.9000244140625,1818.9000244140625,1820.9000244140625,53,1812.2142682756696,1792.3099853515623,1817.1377780490448,0.0122740497824438,0.0070200098258791,0.0094072256102069,61.75820154347584,6.913842411818678,1.8162598247767496,1843.327818660016,1729.0721569259215
2021-09-07,1795.9000244140625,1795.9000244140625,1825.699951171875,1792.699951171875,1825.699951171875,48,1812.7428501674108,1792.2166544596355,1817.4466674804687,-0.0191162813552318,0.011076137125619,0.0100684136216162,49.17895559878759,5.617469138928982,2.5765016876071964,1839.2322506354465,1740.4177249504914
2021-09-08,1790.699951171875,1790.699951171875,1790.699951171875,1781.699951171875,1781.699951171875,69,1809.0428466796875,1791.923319498698,1817.7066663953992,-0.0028955249019967,0.0094131413755254,0.0100817547899185,47.62679233536697,4.122954673453933,2.885792284776544,1833.639832118304,1752.2001337020083
2021-09-09,1797.4000244140625,1797.4000244140625,1798.699951171875,1787.9000244140625,1798.699951171875,49,1807.385707310268,1791.8533203125,1817.773333062066,0.0037415945858505,0.0095833673365219,0.0101063281991235,49.82418323948265,3.43953232041099,2.9965402919034334,1831.02527482349,1759.5146909968223
2021-09-10,1789.5999755859375,1789.5999755859375,1789.5999755859375,1789.5999755859375,1789.5999755859375,0,1803.7571323939733,1790.4666544596355,1817.9266655815973,-0.0043396287538539,0.0094608208890987,0.0095680981621803,47.33431317808368,2.242664390051914,2.845765111533129,1826.2862690084944,1768.3136943704114
2021-09-13,1792.0,1792.0,1796.0,1784.0,1789.800048828125,533,1800.7428501674108,1789.7799886067708,1818.0144436306423,0.0013410954664752,0.0095424715481371,0.0094060028209669,48.19220907574435,1.4708448606641014,2.570781061359324,1825.440499282444,1770.8394689792751
2021-09-14,1804.699951171875,1804.699951171875,1806.199951171875,1783.0,1791.4000244140625,764,1800.171421595982,1789.333321126302,1817.894443088108,0.0070870263235909,0.0100731083957996,0.0094848778620693,52.59290403869858,1.8624827033656857,2.4291213897605965,1825.9648843713971,1772.0950765661023
2021-09-15,1792.4000244140625,1792.4000244140625,1803.699951171875,1792.4000244140625,1803.699951171875,59,1794.671421595982,1788.7433227539063,1817.4644436306423,-0.0068154968086664,0.0085842915376124,0.0095318689383383,48.312625888374725,1.1669058563873025,2.1766782830859377,1825.75078125414,1773.0491821247667
2021-09-16,1754.5999755859375,1754.5999755859375,1792.9000244140625,1743.9000244140625,1792.9000244140625,1645,1788.7714146205358,1786.879988606771,1816.543332248264,-0.0210890695789194,0.0092110971612508,0.0102592684083721,38.06087346144486,-2.406748341709772,1.2599929581267957,1830.067394196029,1766.032569182877
2021-09-17,1749.4000244140625,1749.4000244140625,1763.0,1749.4000244140625,1758.800048828125,581,1782.8714250837054,1785.0233235677083,1815.5822211371528,-0.0029636106487113,0.0092106576833957,0.0102591419500726,36.900853490502925,-5.594003452599509,-0.1108063240184651,1834.2626978291732,1758.7572728739517
2021-09-20,1761.800048828125,1761.800048828125,1761.800048828125,1750.9000244140625,1751.800048828125,185,1777.7857142857142,1785.0833251953125,1814.9066663953995,0.0070881583634456,0.009709857071789,0.0092989909983738,41.48111931676827,-7.038215583911779,-1.4962881759971278,1835.7298948080208,1755.3700807779169
2021-09-21,1776.0,1776.0,1776.0,1759.0,1762.199951171875,106,1775.8428606305804,1786.8366577148438,1814.3755547417531,0.0080599107607699,0.0104850315409735,0.0085258941336957,46.28926165400941,-6.956753592352243,-2.588381259268151,1835.0771834726252,1753.3027969961247
2021-09-22,1776.699951171875,1776.699951171875,1784.300048828125,1767.0,1776.699951171875,17,1773.6571393694196,1788.4333211263022,1813.6955539279516,0.0003941166508305,0.0104552302746023,0.0085173424420169,46.52250963901312,-6.75781429075505,-3.422267865565531,1833.958496470908,1751.5314815564354
2021-09-23,1747.699951171875,1747.699951171875,1766.800048828125,1738.199951171875,1766.800048828125,31,1765.5142822265625,1788.3433186848958,1812.3644422743052,-0.0163223959008228,0.011095601958064,0.0087906653253722,38.97129883324776,-8.838328350292613,-4.505479962510948,1836.3689792540351,1745.0709987733087
2021-09-24,1749.699951171875,1749.699951171875,1749.699951171875,1745.0,1749.699951171875,76,1759.414271763393,1788.366650390625,1811.052218967014,0.001144361192354,0.0112283697188025,0.0087918385254112,39.69824143119364,-10.208094882975502,-5.646002946603859,1837.6037479581232,1739.5862300692206
2021-09-27,1750.0,1750.0,1754.4000244140625,1747.5,1751.699951171875,808,1758.7571323939733,1787.5266520182292,1809.5933295355903,0.0001714858755776,0.0080732056154184,0.0083282279697588,39.81406784375373,-11.141006705677228,-6.745003698418532,1835.2506048310308,1735.279375637719
2021-09-28,1735.800048828125,1735.800048828125,1741.699951171875,1726.800048828125,1739.5999755859375,15748,1756.8142787388392,1785.823319498698,1807.971107313368,-0.0081142578124999,0.008570833929793,0.0083327218385816,36.26402769293997,-12.877717125143818,-7.97154638376359,1834.7243421262367,1728.4856432253252
2021-09-29,1721.5,1721.5,1744.0999755859375,1721.4000244140625,1732.4000244140625,6634,1751.05712890625,1783.7066528320313,1806.2466634114585,-0.0082383041974098,0.0080791802910179,0.0084388844608927,33.06645985712251,-15.232377706455054,-9.423712648301883,1833.7957953353225,1720.06419001624
2021-09-30,1755.300048828125,1755.300048828125,1760.300048828125,1724.5,1725.5,997,1748.0999930245537,1782.829988606771,1804.8099975585935,0.0196340684450333,0.0113194594558776,0.0092515150020125,45.335569501578775,-14.20730870886905,-10.380431860415316,1829.1056712925133,1718.974321383268
2021-10-01,1757.0,1757.0,1762.5999755859375,1748.5,1754.300048828125,2220,1745.2857142857142,1782.0566569010416,1803.2422200520837,0.0009684675694106,0.0113385467768047,0.0092548899914786,45.87295675232473,-13.106676680424016,-10.925680824417055,1824.5898226701945,1718.3201748883992
2021-10-04,1766.199951171875,1766.199951171875,1768.9000244140625,1749.5,1764.5,417,1747.928571428571,1781.563321940104,1801.7411078559028,0.00523617027426,0.0094183584528902,0.009311054908529,48.80610786835384,-11.361095064023855,-11.012763672338416,1813.8295270778303,1722.6104631565445
2021-10-05,1759.5999755859375,1759.5999755859375,1764.300048828125,1749.0,1764.300048828125,98,1749.3428606305804,1780.109989420573,1800.228885904948,-0.0037368224257725,0.0096310967058316,0.0090140997632467,46.84489863986459,-10.390496749608246,-10.888310287792384,1810.321693521682,1722.4882918298804
2021-10-06,1760.5,1760.5,1762.9000244140625,1744.699951171875,1759.300048828125,56,1750.8428606305804,1778.6066569010416,1798.65110812717,0.0005114937636678,0.0096279858436394,0.0090087341122701,47.15674163005124,-9.439849436056877,-10.59861811744528,1807.4212344138305,1722.3687558205447
2021-10-07,1757.9000244140625,1757.9000244140625,1762.4000244140625,1752.800048828125,1762.4000244140625,336,1754.0,1777.596659342448,1797.039997016059,-0.0014768392990273,0.0088915866718478,0.0088547085342526,46.311502547111765,-8.794869115359916,-10.237868317028209,1802.8117118742373,1723.0282783601374
2021-10-08,1756.300048828125,1756.300048828125,1780.0,1754.199951171875,1757.0,254,1758.971435546875,1776.3999959309897,1795.3599975585937,-0.0009101630147998,0.0078808123506215,0.0088394087473729,45.76784550371562,-8.316949604685078,-9.853684574559582,1799.2899916255612,1723.2200059330323
2021-10-11,1754.5999755859375,1754.5999755859375,1757.800048828125,1752.199951171875,1756.5999755859375,128,1758.8714250837054,1774.3333292643229,1794.0644422743055,-0.0009679856487631,0.002784096545646,0.0084197028429775,45.161192285358666,-7.983349567439973,-9.47961757313566,1794.775390453874,1723.9946046633136
2021-10-12,1758.300048828125,1758.300048828125,1768.0,1749.800048828125,1751.9000244140625,139,1759.0571463448662,1772.643330891927,1792.6033311631943,0.002108784505683,0.0028853896816012,0.0084191926291493,46.81356601783473,-7.335841136404724,-9.050862285789474,1785.709318081023,1728.4206868017895
2021-10-13,1793.699951171875,1793.699951171875,1794.5,1760.800048828125,1760.800048828125,150,1762.9857177734375,1771.933329264323,1791.4577745225697,0.0201330269923745,0.0080923556209071,0.0092311525447819,59.41372220474834,-3.9210107982128193,-8.024891988274144,1786.0987933434726,1728.161204215121
2021-10-14,1796.699951171875,1796.699951171875,1799.9000244140625,1792.0,1792.199951171875,337,1768.2857142857142,1771.3866617838542,1790.3966634114583,0.0016725205339054,0.0076742578594869,0.0092374456142817,60.27267297814638,-0.9615738005043112,-6.612228350720177,1792.900157621431,1725.5698374957565
2021-10-15,1767.199951171875,1767.199951171875,1795.4000244140625,1766.5999755859375,1794.5,874,1769.2428501674108,1770.003328450521,1788.9966634114585,-0.0164189908174478,0.0106744542987891,0.0096925671348139,49.23767965889233,-0.98524482736525,-5.486831646049192,1793.643904767696,1726.6060830252725
2021-10-18,1764.800048828125,1764.800048828125,1770.0999755859375,1759.5,1761.5999755859375,266,1770.2285679408485,1767.7999959309896,1787.55888671875,-0.0013580253565299,0.010670711140189,0.0093763825259647,48.460369081885794,-1.184007843610971,-4.626266885561548,1793.849350955261,1726.700636837708
2021-10-19,1769.699951171875,1769.699951171875,1785.0,1767.5,1777.5999755859375,51,1772.1428397042412,1766.92666015625,1786.362219238281,0.0027764631732662,0.0106742441819579,0.0087644476308888,50.18937903273139,-0.9353654859703512,-3.8880866056433088,1793.0530624261337,1726.8669204840228
2021-10-20,1784.0999755859375,1784.0999755859375,1785.5999755859375,1774.0,1774.5999755859375,127,1776.3571254185267,1766.706660970052,1785.474441189236,0.0081369863883009,0.0109270093737943,0.0088889836909306,54.970341448737926,0.418819112003348,-3.026705462113977,1794.316846887162,1726.343138464401
2021-10-21,1781.199951171875,1781.199951171875,1785.699951171875,1781.0,1782.0,146,1779.6285400390625,1766.166658528646,1784.659996202257,-0.0016254831308486,0.0110362459901538,0.008863288212592,53.84936353145896,1.2436761045987623,-2.172629148771429,1796.6328889883398,1727.3770963632228
2021-10-22,1795.5,1795.5,1806.9000244140625,1784.0,1787.0999755859375,532,1779.8856898716515,1766.3633260091146,1783.948885091146,0.0080283231642337,0.0083169556023047,0.0089543394140455,58.35870758729521,3.0165032719289684,-1.13480266463135,1801.3384162895636,1727.2515739448113
2021-10-25,1806.0,1806.0,1809.0,1794.0,1794.300048828125,140,1781.2142682756696,1766.829992675781,1784.306662326389,0.0058479532163742,0.0085877381821112,0.0090126540459257,61.34529035683827,5.208701157763699,0.1338980998476596,1807.6886788811555,1726.5013113532193
2021-10-26,1792.699951171875,1792.699951171875,1808.800048828125,1788.5999755859375,1808.800048828125,359,1784.8571254185267,1766.4299926757812,1784.5822170681424,-0.0073643681218853,0.0057950680690253,0.0090235146992239,55.87837049635846,5.805904140060193,1.2682993078901663,1809.3191623298776,1730.5608181388725
